Block,Date,Aggregated Category,Line Item,Value
UK,2/11/2020,Other,Other,12.201407
UK,2/11/2020,EOP Hedge Target Value,EOP Hedge Target Value,114390127.5
UK,2/12/2020,Prior Day's Nightly Base OV,Prior Day's Nightly Base OV,114390127.5
UK,2/12/2020,BOP Hedge Target Value,PA BOP Run,0
UK,2/12/2020,Equity Delta,EuroStoxx,0
UK,2/12/2020,Equity Delta,S&P 500,0
UK,2/12/2020,Equity Delta,NKY INDEX,0
UK,2/12/2020,Equity Delta,FTSE 100,0
UK,2/12/2020,Equity Delta,SMI INDEX,0
UK,2/12/2020,Equity Delta,Topix Index,0
UK,2/12/2020,Capped Volatility Delta,CVF Funds,-455436.8844
UK,2/12/2020,Bond Delta,Domestic Bonds,0.562558598
UK,2/12/2020,Bond Delta,Foreign Bonds,0
UK,2/12/2020,FX Delta,FX Delta,0
UK,2/12/2020,Equity and CVF Gamma: Theoretical,Equity and CVF Gamma: Theoretical,8584.610968
UK,2/12/2020,Equity and CVF Gamma: Assumed - Theoretical,Equity and CVF Gamma: Assumed - Theoretical,-5911.669508
UK,2/12/2020,Other Gamma: Assumed,Other Gamma: Assumed,9.0066E-07
UK,2/12/2020,Total Equity: Realized - Assumed ,Total Equity: Realized - Assumed ,165.1354251
UK,2/12/2020,Total Equity,Total Equity,-452598.245
UK,2/12/2020,Spot Rho: Assumed,Spot Rho: Assumed,-1414427.617
UK,2/12/2020,Rho: Assumed,Rho: Assumed,-1390511.932
UK,2/12/2020,Rho Basis,Rho Basis,23915.68479
UK,2/12/2020,Rates Convexity: Assumed ,Rates Convexity: Assumed ,5361.335472
UK,2/12/2020,Rates: Realized - Assumed (Key Rates Higher Order),Rates: Realized - Assumed (Key Rates Higher Order),-80.40909526
UK,2/12/2020,Rates: Realized - Assumed (Remainder),Rates: Realized - Assumed (Remainder),-24019.689
UK,2/12/2020,Total Interest rates ,Total Interest rates ,-1409250.695
UK,2/12/2020,Equity/Rate Cross Gamma: Assumed,Equity/Rate Cross Gamma: Assumed,924.8566297
UK,2/12/2020,Equity/Rate Cross Gamma: Realized - Assumed,Equity/Rate Cross Gamma: Realized - Assumed,-92.92009173
UK,2/12/2020,Time,Time,-13968.51312
UK,2/12/2020,Other Cross Effects,Other Cross Effects,108.49303
UK,2/12/2020,CVF Basis Mismatch: Assumed,CVF Basis Mismatch: Assumed,-59122.79264
UK,2/12/2020,CVF Basis Mismatch: Realized - Assumed,CVF Basis Mismatch: Realized - Assumed,813.7369049
UK,2/12/2020,Total Capital Markets Impact,Total Capital Markets Impact,-1933186.079
UK,2/12/2020,Other,Other,8.906642005
UK,2/12/2020,EOP Hedge Target Value,EOP Hedge Target Value,112456950.3
UK,2/13/2020,Prior Day's Nightly Base OV,Prior Day's Nightly Base OV,112456950.3
UK,2/13/2020,BOP Hedge Target Value,PA BOP Run,0
UK,2/13/2020,Equity Delta,EuroStoxx,0
UK,2/13/2020,Equity Delta,S&P 500,0
UK,2/13/2020,Equity Delta,NKY INDEX,0
UK,2/13/2020,Equity Delta,FTSE 100,0
UK,2/13/2020,Equity Delta,SMI INDEX,0
UK,2/13/2020,Equity Delta,Topix Index,0
UK,2/13/2020,Capped Volatility Delta,CVF Funds,499389.2987
UK,2/13/2020,Bond Delta,Domestic Bonds,0.567111092
UK,2/13/2020,Bond Delta,Foreign Bonds,0
UK,2/13/2020,FX Delta,FX Delta,0
UK,2/13/2020,Equity and CVF Gamma: Theoretical,Equity and CVF Gamma: Theoretical,8621.406446
UK,2/13/2020,Equity and CVF Gamma: Assumed - Theoretical,Equity and CVF Gamma: Assumed - Theoretical,-5501.818478
UK,2/13/2020,Other Gamma: Assumed,Other Gamma: Assumed,-8.67834E-07
UK,2/13/2020,Total Equity: Realized - Assumed ,Total Equity: Realized - Assumed ,-114.5009351
UK,2/13/2020,Total Equity,Total Equity,502394.9529
UK,2/13/2020,Spot Rho: Assumed,Spot Rho: Assumed,-1390523.4
UK,2/13/2020,Rho: Assumed,Rho: Assumed,-1374580.203
UK,2/13/2020,Rho Basis,Rho Basis,15943.19747
UK,2/13/2020,Rates Convexity: Assumed ,Rates Convexity: Assumed ,5048.671614
UK,2/13/2020,Rates: Realized - Assumed (Key Rates Higher Order),Rates: Realized - Assumed (Key Rates Higher Order),33.62993461
UK,2/13/2020,Rates: Realized - Assumed (Remainder),Rates: Realized - Assumed (Remainder),-28171.93025
UK,2/13/2020,Total Interest rates ,Total Interest rates ,-1397669.831
UK,2/13/2020,Equity/Rate Cross Gamma: Assumed,Equity/Rate Cross Gamma: Assumed,-605.178906
UK,2/13/2020,Equity/Rate Cross Gamma: Realized - Assumed,Equity/Rate Cross Gamma: Realized - Assumed,-75.452907
UK,2/13/2020,Time,Time,-10722.71638
UK,2/13/2020,Other Cross Effects,Other Cross Effects,301.328074
UK,2/13/2020,CVF Basis Mismatch: Assumed,CVF Basis Mismatch: Assumed,-9762.201665
UK,2/13/2020,CVF Basis Mismatch: Realized - Assumed,CVF Basis Mismatch: Realized - Assumed,-137.8810229
UK,2/13/2020,Total Capital Markets Impact,Total Capital Markets Impact,-916276.9812
UK,2/13/2020,Other,Other,-7.393458992
UK,2/13/2020,EOP Hedge Target Value,EOP Hedge Target Value,111540666
UK,2/14/2020,Prior Day's Nightly Base OV,Prior Day's Nightly Base OV,111540666
UK,2/14/2020,BOP Hedge Target Value,PA BOP Run,0
UK,2/14/2020,Equity Delta,EuroStoxx,0
UK,2/14/2020,Equity Delta,S&P 500,0
UK,2/14/2020,Equity Delta,NKY INDEX,0
UK,2/14/2020,Equity Delta,FTSE 100,0
UK,2/14/2020,Equity Delta,SMI INDEX,0
UK,2/14/2020,Equity Delta,Topix Index,0
UK,2/14/2020,Capped Volatility Delta,CVF Funds,361207.8514
UK,2/14/2020,Bond Delta,Domestic Bonds,0.565512567
UK,2/14/2020,Bond Delta,Foreign Bonds,0
UK,2/14/2020,FX Delta,FX Delta,0
UK,2/14/2020,Equity and CVF Gamma: Theoretical,Equity and CVF Gamma: Theoretical,8504.922451
UK,2/14/2020,Equity and CVF Gamma: Assumed - Theoretical,Equity and CVF Gamma: Assumed - Theoretical,-6890.253928
UK,2/14/2020,Other Gamma: Assumed,Other Gamma: Assumed,-6.44676E-07
UK,2/14/2020,Total Equity: Realized - Assumed ,Total Equity: Realized - Assumed ,-195.1820415
UK,2/14/2020,Total Equity,Total Equity,362627.9034
UK,2/14/2020,Spot Rho: Assumed,Spot Rho: Assumed,988291.7601
UK,2/14/2020,Rho: Assumed,Rho: Assumed,981965.1572
UK,2/14/2020,Rho Basis,Rho Basis,-6326.602933
UK,2/14/2020,Rates Convexity: Assumed ,Rates Convexity: Assumed ,2587.686956
UK,2/14/2020,Rates: Realized - Assumed (Key Rates Higher Order),Rates: Realized - Assumed (Key Rates Higher Order),72.35190045
UK,2/14/2020,Rates: Realized - Assumed (Remainder),Rates: Realized - Assumed (Remainder),-8145.211837
UK,2/14/2020,Total Interest rates ,Total Interest rates ,976479.9842
UK,2/14/2020,Equity/Rate Cross Gamma: Assumed,Equity/Rate Cross Gamma: Assumed,240.5008929
UK,2/14/2020,Equity/Rate Cross Gamma: Realized - Assumed,Equity/Rate Cross Gamma: Realized - Assumed,153.2358331
UK,2/14/2020,Time,Time,-7962.322316
UK,2/14/2020,Other Cross Effects,Other Cross Effects,-237.274369
UK,2/14/2020,CVF Basis Mismatch: Assumed,CVF Basis Mismatch: Assumed,-35367.48411
UK,2/14/2020,CVF Basis Mismatch: Realized - Assumed,CVF Basis Mismatch: Realized - Assumed,-313.5038035
UK,2/14/2020,Total Capital Markets Impact,Total Capital Markets Impact,1295621.04
UK,2/14/2020,Other,Other,-5.263457
UK,2/14/2020,EOP Hedge Target Value,EOP Hedge Target Value,112836281.7
UK,2/17/2020,Prior Day's Nightly Base OV,Prior Day's Nightly Base OV,112836281.7
UK,2/17/2020,BOP Hedge Target Value,PA BOP Run,0
UK,2/17/2020,Equity Delta,EuroStoxx,0
UK,2/17/2020,Equity Delta,S&P 500,0
UK,2/17/2020,Equity Delta,NKY INDEX,0
UK,2/17/2020,Equity Delta,FTSE 100,0
UK,2/17/2020,Equity Delta,SMI INDEX,0
UK,2/17/2020,Equity Delta,Topix Index,0
UK,2/17/2020,Capped Volatility Delta,CVF Funds,-344708.5036
UK,2/17/2020,Bond Delta,Domestic Bonds,1.68894934
UK,2/17/2020,Bond Delta,Foreign Bonds,0
UK,2/17/2020,FX Delta,FX Delta,0
UK,2/17/2020,Equity and CVF Gamma: Theoretical,Equity and CVF Gamma: Theoretical,8512.163087
UK,2/17/2020,Equity and CVF Gamma: Assumed - Theoretical,Equity and CVF Gamma: Assumed - Theoretical,-6945.690127
UK,2/17/2020,Other Gamma: Assumed,Other Gamma: Assumed,5.85262E-09
UK,2/17/2020,Total Equity: Realized - Assumed ,Total Equity: Realized - Assumed ,212.3597927
UK,2/17/2020,Total Equity,Total Equity,-342927.9819
UK,2/17/2020,Spot Rho: Assumed,Spot Rho: Assumed,-5414.5361
UK,2/17/2020,Rho: Assumed,Rho: Assumed,-1866.61467
UK,2/17/2020,Rho Basis,Rho Basis,3547.921431
UK,2/17/2020,Rates Convexity: Assumed ,Rates Convexity: Assumed ,19.69234379
UK,2/17/2020,Rates: Realized - Assumed (Key Rates Higher Order),Rates: Realized - Assumed (Key Rates Higher Order),6.668838744
UK,2/17/2020,Rates: Realized - Assumed (Remainder),Rates: Realized - Assumed (Remainder),2205.875352
UK,2/17/2020,Total Interest rates ,Total Interest rates ,365.6218646
UK,2/17/2020,Equity/Rate Cross Gamma: Assumed,Equity/Rate Cross Gamma: Assumed,95.65491253
UK,2/17/2020,Equity/Rate Cross Gamma: Realized - Assumed,Equity/Rate Cross Gamma: Realized - Assumed,-66.36605953
UK,2/17/2020,Time,Time,-30562.28753
UK,2/17/2020,Other Cross Effects,Other Cross Effects,-67.826618
UK,2/17/2020,CVF Basis Mismatch: Assumed,CVF Basis Mismatch: Assumed,-134199.9888
UK,2/17/2020,CVF Basis Mismatch: Realized - Assumed,CVF Basis Mismatch: Realized - Assumed,1584.61731
UK,2/17/2020,Total Capital Markets Impact,Total Capital Markets Impact,-505778.5568
UK,2/17/2020,Other,Other,6.85600999
UK,2/17/2020,EOP Hedge Target Value,EOP Hedge Target Value,112330510
UK,2/18/2020,Prior Day's Nightly Base OV,Prior Day's Nightly Base OV,111834798.8
UK,2/18/2020,BOP Hedge Target Value,PA BOP Run,0
UK,2/18/2020,Equity Delta,EuroStoxx,0
UK,2/18/2020,Equity Delta,S&P 500,0
UK,2/18/2020,Equity Delta,NKY INDEX,0
UK,2/18/2020,Equity Delta,FTSE 100,0
UK,2/18/2020,Equity Delta,SMI INDEX,0
UK,2/18/2020,Equity Delta,Topix Index,0
UK,2/18/2020,Capped Volatility Delta,CVF Funds,612028.0334
UK,2/18/2020,Bond Delta,Domestic Bonds,0.561723148
UK,2/18/2020,Bond Delta,Foreign Bonds,0
UK,2/18/2020,FX Delta,FX Delta,0
UK,2/18/2020,Equity and CVF Gamma: Theoretical,Equity and CVF Gamma: Theoretical,8578.723783
UK,2/18/2020,Equity and CVF Gamma: Assumed - Theoretical,Equity and CVF Gamma: Assumed - Theoretical,-3913.077322
UK,2/18/2020,Other Gamma: Assumed,Other Gamma: Assumed,-1.78962E-09
UK,2/18/2020,Total Equity: Realized - Assumed ,Total Equity: Realized - Assumed ,-189.9616353
UK,2/18/2020,Total Equity,Total Equity,616504.2799
UK,2/18/2020,Spot Rho: Assumed,Spot Rho: Assumed,19346.92972
UK,2/18/2020,Rho: Assumed,Rho: Assumed,11947.46649
UK,2/18/2020,Rho Basis,Rho Basis,-7399.46323
UK,2/18/2020,Rates Convexity: Assumed ,Rates Convexity: Assumed ,65.23102939
UK,2/18/2020,Rates: Realized - Assumed (Key Rates Higher Order),Rates: Realized - Assumed (Key Rates Higher Order),22.67727273
UK,2/18/2020,Rates: Realized - Assumed (Remainder),Rates: Realized - Assumed (Remainder),-4471.995544
UK,2/18/2020,Total Interest rates ,Total Interest rates ,7563.379249
UK,2/18/2020,Equity/Rate Cross Gamma: Assumed,Equity/Rate Cross Gamma: Assumed,283.4137523
UK,2/18/2020,Equity/Rate Cross Gamma: Realized - Assumed,Equity/Rate Cross Gamma: Realized - Assumed,31.30402167
UK,2/18/2020,Time,Time,-10721.80407
UK,2/18/2020,Other Cross Effects,Other Cross Effects,134.655689
UK,2/18/2020,CVF Basis Mismatch: Assumed,CVF Basis Mismatch: Assumed,18587.31151
UK,2/18/2020,CVF Basis Mismatch: Realized - Assumed,CVF Basis Mismatch: Realized - Assumed,343.4936879
UK,2/18/2020,Total Capital Markets Impact,Total Capital Markets Impact,632726.0338
UK,2/18/2020,Other,Other,-0.000807002
UK,2/18/2020,EOP Hedge Target Value,EOP Hedge Target Value,112467524.8
UK,2/19/2020,Prior Day's Nightly Base OV,Prior Day's Nightly Base OV,112467524.8
UK,2/19/2020,BOP Hedge Target Value,PA BOP Run,0
UK,2/19/2020,Equity Delta,EuroStoxx,0
UK,2/19/2020,Equity Delta,S&P 500,0
UK,2/19/2020,Equity Delta,NKY INDEX,0
UK,2/19/2020,Equity Delta,FTSE 100,0
UK,2/19/2020,Equity Delta,SMI INDEX,0
UK,2/19/2020,Equity Delta,Topix Index,0
UK,2/19/2020,Capped Volatility Delta,CVF Funds,-938982.5623
UK,2/19/2020,Bond Delta,Domestic Bonds,0.561724286
UK,2/19/2020,Bond Delta,Foreign Bonds,0
UK,2/19/2020,FX Delta,FX Delta,0
UK,2/19/2020,Equity and CVF Gamma: Theoretical,Equity and CVF Gamma: Theoretical,8563.846208
UK,2/19/2020,Equity and CVF Gamma: Assumed - Theoretical,Equity and CVF Gamma: Assumed - Theoretical,2217.408332
UK,2/19/2020,Other Gamma: Assumed,Other Gamma: Assumed,-9.28782E-10
UK,2/19/2020,Total Equity: Realized - Assumed ,Total Equity: Realized - Assumed ,408.8409847
UK,2/19/2020,Total Equity,Total Equity,-927791.9051
UK,2/19/2020,Spot Rho: Assumed,Spot Rho: Assumed,6713.372517
UK,2/19/2020,Rho: Assumed,Rho: Assumed,4571.650322
UK,2/19/2020,Rho Basis,Rho Basis,-2141.722195
UK,2/19/2020,Rates Convexity: Assumed ,Rates Convexity: Assumed ,5.750870639
UK,2/19/2020,Rates: Realized - Assumed (Key Rates Higher Order),Rates: Realized - Assumed (Key Rates Higher Order),-33.59779565
UK,2/19/2020,Rates: Realized - Assumed (Remainder),Rates: Realized - Assumed (Remainder),-1282.25473
UK,2/19/2020,Total Interest rates ,Total Interest rates ,3261.548667
UK,2/19/2020,Equity/Rate Cross Gamma: Assumed,Equity/Rate Cross Gamma: Assumed,-129.6514932
UK,2/19/2020,Equity/Rate Cross Gamma: Realized - Assumed,Equity/Rate Cross Gamma: Realized - Assumed,10.96918717
UK,2/19/2020,Time,Time,-11028.85152
UK,2/19/2020,Other Cross Effects,Other Cross Effects,-188.435733
UK,2/19/2020,CVF Basis Mismatch: Assumed,CVF Basis Mismatch: Assumed,0
UK,2/19/2020,CVF Basis Mismatch: Realized - Assumed,CVF Basis Mismatch: Realized - Assumed,0
UK,2/19/2020,Total Capital Markets Impact,Total Capital Markets Impact,-935866.326
UK,2/19/2020,Other,Other,0.000727013
UK,2/19/2020,EOP Hedge Target Value,EOP Hedge Target Value,111531658.5
UK,2/20/2020,Prior Day's Nightly Base OV,Prior Day's Nightly Base OV,111531658.5
UK,2/20/2020,BOP Hedge Target Value,PA BOP Run,0
UK,2/20/2020,Equity Delta,EuroStoxx,0
UK,2/20/2020,Equity Delta,S&P 500,0
UK,2/20/2020,Equity Delta,NKY INDEX,0
UK,2/20/2020,Equity Delta,FTSE 100,0
UK,2/20/2020,Equity Delta,SMI INDEX,0
UK,2/20/2020,Equity Delta,Topix Index,0
UK,2/20/2020,Capped Volatility Delta,CVF Funds,779435.4311
UK,2/20/2020,Bond Delta,Domestic Bonds,0.561761376
UK,2/20/2020,Bond Delta,Foreign Bonds,0
UK,2/20/2020,FX Delta,FX Delta,0
UK,2/20/2020,Equity and CVF Gamma: Theoretical,Equity and CVF Gamma: Theoretical,8532.836524
UK,2/20/2020,Equity and CVF Gamma: Assumed - Theoretical,Equity and CVF Gamma: Assumed - Theoretical,-917.6248537
UK,2/20/2020,Other Gamma: Assumed,Other Gamma: Assumed,-4.98198E-10
UK,2/20/2020,Total Equity: Realized - Assumed ,Total Equity: Realized - Assumed ,-385.2725257
UK,2/20/2020,Total Equity,Total Equity,786665.932
UK,2/20/2020,Spot Rho: Assumed,Spot Rho: Assumed,11978.72029
UK,2/20/2020,Rho: Assumed,Rho: Assumed,7661.284289
UK,2/20/2020,Rho Basis,Rho Basis,-4317.436004
UK,2/20/2020,Rates Convexity: Assumed ,Rates Convexity: Assumed ,20.20810716
UK,2/20/2020,Rates: Realized - Assumed (Key Rates Higher Order),Rates: Realized - Assumed (Key Rates Higher Order),23.78371801
UK,2/20/2020,Rates: Realized - Assumed (Remainder),Rates: Realized - Assumed (Remainder),-2018.679344
UK,2/20/2020,Total Interest rates ,Total Interest rates ,5686.59677
UK,2/20/2020,Equity/Rate Cross Gamma: Assumed,Equity/Rate Cross Gamma: Assumed,206.2589575
UK,2/20/2020,Equity/Rate Cross Gamma: Realized - Assumed,Equity/Rate Cross Gamma: Realized - Assumed,-37.05979947
UK,2/20/2020,Time,Time,-8008.372898
UK,2/20/2020,Other Cross Effects,Other Cross Effects,123.549077
UK,2/20/2020,CVF Basis Mismatch: Assumed,CVF Basis Mismatch: Assumed,-33987.85944
UK,2/20/2020,CVF Basis Mismatch: Realized - Assumed,CVF Basis Mismatch: Realized - Assumed,-639.7937472
UK,2/20/2020,Total Capital Markets Impact,Total Capital Markets Impact,750009.251
UK,2/20/2020,Other,Other,-0.001154006
UK,2/20/2020,EOP Hedge Target Value,EOP Hedge Target Value,112281667.7
UK,2/21/2020,Prior Day's Nightly Base OV,Prior Day's Nightly Base OV,112281667.7
UK,2/21/2020,BOP Hedge Target Value,PA BOP Run,0
UK,2/21/2020,Equity Delta,EuroStoxx,0
UK,2/21/2020,Equity Delta,S&P 500,0
UK,2/21/2020,Equity Delta,NKY INDEX,0
UK,2/21/2020,Equity Delta,FTSE 100,0
UK,2/21/2020,Equity Delta,SMI INDEX,0
UK,2/21/2020,Equity Delta,Topix Index,0
UK,2/21/2020,Capped Volatility Delta,CVF Funds,334269.728
UK,2/21/2020,Bond Delta,Domestic Bonds,0.561850371
UK,2/21/2020,Bond Delta,Foreign Bonds,0
UK,2/21/2020,FX Delta,FX Delta,0
UK,2/21/2020,Equity and CVF Gamma: Theoretical,Equity and CVF Gamma: Theoretical,8546.888621
UK,2/21/2020,Equity and CVF Gamma: Assumed - Theoretical,Equity and CVF Gamma: Assumed - Theoretical,-7183.748779
UK,2/21/2020,Other Gamma: Assumed,Other Gamma: Assumed,4.58461E-10
UK,2/21/2020,Total Equity: Realized - Assumed ,Total Equity: Realized - Assumed ,-168.553424
UK,2/21/2020,Total Equity,Total Equity,335464.8763
UK,2/21/2020,Spot Rho: Assumed,Spot Rho: Assumed,6795.37608
UK,2/21/2020,Rho: Assumed,Rho: Assumed,4583.706923
UK,2/21/2020,Rho Basis,Rho Basis,-2211.669156
UK,2/21/2020,Rates Convexity: Assumed ,Rates Convexity: Assumed ,6.443004573
UK,2/21/2020,Rates: Realized - Assumed (Key Rates Higher Order),Rates: Realized - Assumed (Key Rates Higher Order),-16.37571848
UK,2/21/2020,Rates: Realized - Assumed (Remainder),Rates: Realized - Assumed (Remainder),-1419.912788
UK,2/21/2020,Total Interest rates ,Total Interest rates ,3153.861422
UK,2/21/2020,Equity/Rate Cross Gamma: Assumed,Equity/Rate Cross Gamma: Assumed,50.63298693
UK,2/21/2020,Equity/Rate Cross Gamma: Realized - Assumed,Equity/Rate Cross Gamma: Realized - Assumed,-13.84454993
UK,2/21/2020,Time,Time,-10017.84263
UK,2/21/2020,Other Cross Effects,Other Cross Effects,88.381003
UK,2/21/2020,CVF Basis Mismatch: Assumed,CVF Basis Mismatch: Assumed,51561.65685
UK,2/21/2020,CVF Basis Mismatch: Realized - Assumed,CVF Basis Mismatch: Realized - Assumed,436.6547024
UK,2/21/2020,Total Capital Markets Impact,Total Capital Markets Impact,380724.3761
UK,2/21/2020,Other,Other,-1.407896996
UK,2/21/2020,EOP Hedge Target Value,EOP Hedge Target Value,112662390.7
UK,2/24/2020,Prior Day's Nightly Base OV,Prior Day's Nightly Base OV,112662390.7
UK,2/24/2020,BOP Hedge Target Value,PA BOP Run,0
UK,2/24/2020,Equity Delta,EuroStoxx,0
UK,2/24/2020,Equity Delta,S&P 500,0
UK,2/24/2020,Equity Delta,NKY INDEX,0
UK,2/24/2020,Equity Delta,FTSE 100,0
UK,2/24/2020,Equity Delta,SMI INDEX,0
UK,2/24/2020,Equity Delta,Topix Index,0
UK,2/24/2020,Capped Volatility Delta,CVF Funds,3273705.832
UK,2/24/2020,Bond Delta,Domestic Bonds,1.685411193
UK,2/24/2020,Bond Delta,Foreign Bonds,0
UK,2/24/2020,FX Delta,FX Delta,0
UK,2/24/2020,Equity and CVF Gamma: Theoretical,Equity and CVF Gamma: Theoretical,8520.570027
UK,2/24/2020,Equity and CVF Gamma: Assumed - Theoretical,Equity and CVF Gamma: Assumed - Theoretical,119240.9847
UK,2/24/2020,Other Gamma: Assumed,Other Gamma: Assumed,-1.1528E-09
UK,2/24/2020,Total Equity: Realized - Assumed ,Total Equity: Realized - Assumed ,704.810218
UK,2/24/2020,Total Equity,Total Equity,3402173.883
UK,2/24/2020,Spot Rho: Assumed,Spot Rho: Assumed,57318.54891
UK,2/24/2020,Rho: Assumed,Rho: Assumed,36655.00338
UK,2/24/2020,Rho Basis,Rho Basis,-20663.54552
UK,2/24/2020,Rates Convexity: Assumed ,Rates Convexity: Assumed ,626.6389119
UK,2/24/2020,Rates: Realized - Assumed (Key Rates Higher Order),Rates: Realized - Assumed (Key Rates Higher Order),60.76049439
UK,2/24/2020,Rates: Realized - Assumed (Remainder),Rates: Realized - Assumed (Remainder),-11603.55999
UK,2/24/2020,Total Interest rates ,Total Interest rates ,25738.8428
UK,2/24/2020,Equity/Rate Cross Gamma: Assumed,Equity/Rate Cross Gamma: Assumed,5073.190788
UK,2/24/2020,Equity/Rate Cross Gamma: Realized - Assumed,Equity/Rate Cross Gamma: Realized - Assumed,96.64840536
UK,2/24/2020,Time,Time,-29817.33767
UK,2/24/2020,Other Cross Effects,Other Cross Effects,639.572222
UK,2/24/2020,CVF Basis Mismatch: Assumed,CVF Basis Mismatch: Assumed,-47493.47148
UK,2/24/2020,CVF Basis Mismatch: Realized - Assumed,CVF Basis Mismatch: Realized - Assumed,-3813.24608
UK,2/24/2020,Total Capital Markets Impact,Total Capital Markets Impact,3352598.082
UK,2/24/2020,Other,Other,-28.144603
UK,2/24/2020,EOP Hedge Target Value,EOP Hedge Target Value,116014960.6
UK,2/25/2020,Prior Day's Nightly Base OV,Prior Day's Nightly Base OV,116140165
UK,2/25/2020,BOP Hedge Target Value,PA BOP Run,0
UK,2/25/2020,Equity Delta,EuroStoxx,0
UK,2/25/2020,Equity Delta,S&P 500,0
UK,2/25/2020,Equity Delta,NKY INDEX,0
UK,2/25/2020,Equity Delta,FTSE 100,0
UK,2/25/2020,Equity Delta,SMI INDEX,0
UK,2/25/2020,Equity Delta,Topix Index,0
UK,2/25/2020,Capped Volatility Delta,CVF Funds,1851939.433
UK,2/25/2020,Bond Delta,Domestic Bonds,0.561633822
UK,2/25/2020,Bond Delta,Foreign Bonds,0
UK,2/25/2020,FX Delta,FX Delta,0
UK,2/25/2020,Equity and CVF Gamma: Theoretical,Equity and CVF Gamma: Theoretical,8511.250986
UK,2/25/2020,Equity and CVF Gamma: Assumed - Theoretical,Equity and CVF Gamma: Assumed - Theoretical,27698.07991
UK,2/25/2020,Other Gamma: Assumed,Other Gamma: Assumed,8.57985E-09
UK,2/25/2020,Total Equity: Realized - Assumed ,Total Equity: Realized - Assumed ,-246.0398769
UK,2/25/2020,Total Equity,Total Equity,1887903.285
UK,2/25/2020,Spot Rho: Assumed,Spot Rho: Assumed,15349.88143
UK,2/25/2020,Rho: Assumed,Rho: Assumed,10049.1934
UK,2/25/2020,Rho Basis,Rho Basis,-5300.688024
